brand,video_id,video_title,channel,published_at,view_count,comment_count,text,flagged_signals,type
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"I think the reason they applied the fetch quest system was because they just didn't want to just hand out tools , spool fragments , rosaries and other important things by hiding them in a secret area or behind a wall which this game already has a lot of that's why for a little change they implemented this system.",,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,The worst part for me are the waves of small enemies before the real boss.,worst,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,"If I had a Nickel for every Bot [[INAPPROPRIATE]] account on this Comment section, I would Have 4 Nickles. It is Too many if you ask me",,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,Most boring fetch quest award goes to Botw and they gave it 10 because it is Nintendo.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,Man have THIS guy make your reviews from now on seriously,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,DaVinci's last supper is flaking mainly  due to a technical mistake with pigments and technique. Still a masterwork.,,comment
Silk,by0Z6qrH0so,Why Silksong isn&#39;t a 10,IGN,2025-09-18T01:38:41Z,790190,1056,Why Silksong isn&#39;t a 10,,video_title
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Queen of Silk was a love at first sniff for me 💜,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,It's so beautiful! I only have a sample but will definitely be considering for a full bottle purchase as we get closer to cooler weather. I have enjoyed my sample.,,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,queen of silk is unapologetically loud and proud!! great review. thanks for sharing Santa!!,,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Excellent dupe / alternative : Avant Silk Maison Alhambra ❤,,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,I wore queen of silk to work and only sprayed it once and received numerous compliments. It lasted all day and I put the dress I wore to work in my hamper and ALL the other clothes smelled like this scent. I said “oh miss queen of silk ain’t playing” 😂,,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,"Nice video. Creed Queen of Silk smells like Alien by Mugler to me. It's one of my favorites. However, I didn't purchase because it smelled too much like Alien and I have full bottle and a backup of Alien Mugler original not the flankers.",,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Hi Santa! Very informative review. Thank you for sharing your thoughts,,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,I have it and love it! It is a beast!! I absolutely love that I can smell it for hours!,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Queen of Silk took my breath away! She lets you know she’s there!!! I love her but only wearing her in the winter…,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,First time I put Queen of Silk on my skin I got Blue Heart. Love your look today!!,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,"I love Queen of Silk. Like you, it took me a while to get there with Creed. I can’t wait to try their latest release and hear your thoughts too",love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,I blind bought Queen of Silk because of you and I absolutely love it! No regrets! ❤❤,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,"Hey Santa!❤❤def need to get my nose on this one, but it sounds like it’s right up my alley😊",,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,"This was my first Creed, and immediate love at first sniff 😍♥️🤤",love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Hi Santa!  It was love at first sniff.,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Got it and love it!!!,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,That is a great lipstick for sure.,,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Love Queen of Silk,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,I need to revisit this fragrance ! Was not a love at first sniff!,love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,"Creed has been making some wonderful fragrances lately like Carmina,Queen of Silk,Eladaria,Aventus,.and then there are 3 that have been around for awhile that I haven't tried,but I really want to and those are Wind Flower,Love in White and Spring Flowers.

Spring Flowers was one of Audrey Hephburns favorite! And she had impeccable taste.

I love sweet perfumes and Chanel just came out with this beautiful fragrance called Chance Eau de Splendide,I also want to get some Allure and Allure Sensuelle..well actually I've never tried any of of the Chance fragrances,I just got a few samples of them lately and my nose is loving them! Like Chance Tendre is really nice,and since I really loved Oriana,I think that I'll get Delina Exclusif  next..because when I got Oriana,I also got Flowerbomb Ruby Orchid so now I have to get Flowerbomb everybody raves about it but believe it or not I actually got Shalimar a while it was my friends mother's favorite perfume and she passed away in 2014 so I bought it more for memories sake..and I'm glad that I did! along with Emmaraude by Coty...but if I can make another suggestion Illuminea by Mary Kay this good good stuff! It's so good that I actually bought a second bottle and I'm looking to buy a 3rd!",love,comment
Silk,yUJvlQNl2eg,Creed Queen of Silk Review and Comparison,The Santa Maria,2025-03-10T01:31:05Z,6407,74,Creed Queen of Silk Review and Comparison,,video_title
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Maybe do your top 5-10 thinking heroes? I love having that chess match feeling after a game.,love,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"We had a rough to bad time with her and it reminded me a bit of psylocke. There is a fun hero in there but not for everyone. 

When I see others post about her I don’t fully grasp how easy everyone acts about getting her engine up and running, my experience was closer to yours and we had a few bad games where it took forever to make her effective. What drove us crazy was matching the specific encounter sets which was incredibly fiddly. We hated her against thunderbolts (at four player) for that reason. I’m glad she’s in the game but not really a card for us. 

Great point about player side schemes as well, j Jonah makes that strategy way more fun. At large multiplayer the effort it takes to clear a player side scheme is a lot, so having him slowly chip down on one makes that a lot more fun.",hate,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Just in time for the winter solider snd falcon this week.,,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Sneak attack with spider man 2099 is a fun combo for her,,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Love to play her in a Web Warrior multiplayer game! Great job.,love,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"I am 100% with you on Silk. I bought her out of curiosity because of the unique design, expecting her to feel too clunky or convoluted to actually be fun. But from the very first game I’ve loved the way she plays. Lots of interesting decisions to make which can lead up to some big turns. Really like how thematic the tuck mechanic feels as well- learning from what the villain does to get stronger. It might be recency bias but she’s a top 3 heroes for me at the mo.",love,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,I’ve just picked her up as the tucking mechanic looked interesting to me. Yet to play but looking forward to it.,,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"I've only played her 5 times so far, and all in multiplayer. My son always likes to shuffle in one to two extra encounter sets, so she may have been worse because of that, lol. She felt a little tough getting setup sometimes. She did amazing in a couple of games, but I felt like I was the weak link most of the time at the table. My wife with Shuri seemed to really be carrying!

It was also a protection deck, which I think adding that extra setup on a setup heavy character was likely a mistake. 

Need to play her again for sure.",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"She is clearly one on my favorites! The game design is so clever! And she can do absolutely anything!
Personally I tuck (almost) every card since you can ready and/or draw 2 cards. And I play her upgrades in the second deck pass. Albert Moon is the goat! On turn one you can have your money back! You play him, tuck one and draw two!!!",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"Took a few games for Silk to click, but once she did she quickly snuck into my top 10. I found Smooth as Silk to be occasionally useful. It can help a bit with early ramp up, or get villain cards tucked in scenarios that include a few different encounter sets. Not a card I'd use every game, but it can help smooth her kit out when things aren't aligning as you'd like.",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"I love silk,  but i also understamd the pain of getting a major headache after playing her",love,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"I use Smooth as Silk almost every time it gets into my hand. I typically just choose the villain to get a card from the villains encounter set which guarantees me my 9 damage swinging silk kicks since I use the majority of the tucked cards to her alter-ego card draw ability. Get the Scoop I pretty much only use as a resource and her upgrades I don't use all the time minus the thwart one that readies her and the attack one.

I love Silk with Suit Up and Moongirl plus her alter-ego card draw ability and web-warrior allies just leads to absurdly explosive turns. Silk's probably my favourite hero of this wave so far when I thought it would be Nick Fury or Shuri. I'm hoping I like Winter Soldier as much as I do Silk lol.",love,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"Silk is one of my favourite marvel characters so happy she's in the game. After a few games, it gets much easier to play her imo. Some tips are: Don't feel the need to get all her upgrades, most of the time, outwit is not needed.😢 spider claws is really only maybe needed in the end game unless it's a very minion heavy game. Don't play get the scoop, it's pretty usless. And keep easy encounter cards under her so you can use eidatic memory.",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"Silk is what Peter Parker Spiderman was always supposed to be.  She too is my favorite hero.  Soo Good! 

Some of the features you described as weaknesses are, IMHO, simply part of her style.  Often times in the first deck pass I simply cannot get all the upgrades on the board due to prioritizing maintaining a winnable board state.

That's what makes her decisions so meaningful.

Now that you pointed it out, I also really appreciate that she has a genuine ""weakness"" more like a lack of dominance against villains with multiple mod sets.",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"Silk makes me mad. I never see him to get a treachery when I want one. Can't tuck in AE, and I never have the right upgrade out when I needed it.",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,I am always playing double hand and i tried to pair her up with the Storm. I found out that she takes quite a while to setup and when paired with Storm who is really strong from beggining she feels really slugish and sometimes game ends before she even is able to setup. I must play her a bit more with other heroes but i am afraid now that while she may be strong by the end it may take a bit too long when played with other heroes. Or maybe Storm is way to strong.,,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Tried her in precon and Justice. Never got her engine going. Wanted to like her but just isn’t fun.,,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"She was actually one of my least favorites, but my buddy loves the design. It needed a bit more simplicity, it cooks my brain processing.",love,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,"I thought you will like Silk, she's so versatile and so unique, definitely there's no other hero like her on the game. Most likely you wont be able to play all her upgrades on the first deck run, and that opens up the possibility to play her differently every time. Maybe.... maybe her late game is similar regardless of the deck/aspect but it will be very very late game. Easy for me top 3 Hero :)",,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Does 'Spider Claws' work while attacking the villain? I thought the villain isn't part of any set.,,comment
Silk,Xih7ILB6DwQ,Silk Review for Marvel Champions The Card Game,D20 Woodworking,2025-06-16T11:46:57Z,2571,26,Silk Review for Marvel Champions The Card Game,,video_title
Silk,LTEzVQxWZ_c,100% Silk Bonnet Review &amp; Silk Test,Zarissa LeBlanc,2025-09-19T03:07:41Z,746,10,100% Silk Bonnet Review &amp; Silk Test,,video_title
Silk,jadPdkC2-JA,THXSILK 100% Mulberry Silk Sheet Set Review | After Owning 2 Sets for 3 Year,Mike Review,2025-09-22T07:10:38Z,907,2,THXSILK 100% Mulberry Silk Sheet Set Review | After Owning 2 Sets for 3 Year,,video_title
Silk,0o6T19SGcr4,Must Have Silk Press Product #hair #youtubeshorts #shorts,Niara Alexis,2025-08-21T21:44:31Z,11814,25,Biosilk was another OG PRODUCT,,comment
Silk,0o6T19SGcr4,Must Have Silk Press Product #hair #youtubeshorts #shorts,Niara Alexis,2025-08-21T21:44:31Z,11814,25,Paul Mitchell Super Skinny Hair Serum. Absolute fave and you do not need to use a lot of it.,,comment
Silk,0o6T19SGcr4,Must Have Silk Press Product #hair #youtubeshorts #shorts,Niara Alexis,2025-08-21T21:44:31Z,11814,25,The It’s a 10 Leave in …lovvveeee.,,comment
